nombre,marca,categoria,precio_eur,peso_kg,precio_por_kg,tienda,url,imagen_url,fecha_scraping,protein_per_serving_g,serving_size_g,servings_per_container,sweetener_free,flavors_available,store_rating,store_rating_count,store_rating_url
Beta Alanina en polvo 500g,,Pre-Entreno,12.99,0.5,25.98,MyProtein,https://www.myprotein.es/p/nutricion-deportiva/beta-alanina-en-polvo/10529809/,https://main.thgimages.com?url=https://static.thcdn.com/productimg/original/10529812-1665199715343772.jpg&format=webp&width=1500&height=1500&fit=cover,2026-06-08,,,,,,,,
BETA-ALANINA EN POLVO 150g,,Pre-Entreno,3.95,0.15,26.33,HSN,https://www.hsnstore.com/marcas/raw-series/beta-alanina-en-polvo,https://www.hsnstore.com/static/version1780488625/frontend/Hiberus/hsn/es_ES/Hiberus_ProductTag/images/hsn_highlight.svg,2026-06-08,,2.0,75.0,False,,4.7,1575.0,https://www.hsnstore.com/marcas/raw-series/beta-alanina-en-polvo
Energy Charge - Preentrenamiento 800 g,,Pre-Entreno,22.99,0.8,28.74,Prozis,https://www.prozis.com/es/es/prozis/energy-charge-preentrenamiento-800-g,//static.sscontent.com/thumb/750/750/t/products/124/v1559895_prozis_energy-charge-pre-workout-800-g_1.png,2026-06-08,,,,,"['Mojito', 'Naranja']",4.55,1.0,https://www.prozis.com/es/es/prozis/energy-charge-preentrenamiento-800-g
N.O. Shox 1320g,,Pre-Entreno,39.99,1.32,30.3,Prozis,https://www.prozis.com/es/es/prozis/n.o.-shox-1320g,//static.sscontent.com/thumb/750/750/t/products/124/v1350727_prozis_no-shox-1320g_1.png,2026-06-08,,,,,"['Cola', 'Limón', 'Naranja']",4.32,1.0,https://www.prozis.com/es/es/prozis/n.o.-shox-1320g
Origin Pre-Entreno Sin Estimulantes 600g,,Pre-Entreno,19.49,0.6,32.48,MyProtein,https://www.myprotein.es/p/nutricion-deportiva/origin-pre-entreno-sin-estimulantes/14269805/,https://main.thgimages.com?url=https://static.thcdn.com/productimg/original/14269806-3455129203332345.jpg&format=webp&width=1500&height=1500&fit=cover,2026-06-08,,,,,"['Sour Apples', 'Sour Lemonade', 'Sour Watermelon', 'Strawberry Laces', 'Cherry Drops', 'Peach Rings', 'American Grape', 'Blue Raspberry Fizz']",4.83,6.0,https://www.myprotein.es/p/nutricion-deportiva/origin-pre-entreno-sin-estimulantes/14269805/
Beta-alanina 900 g,,Pre-Entreno,29.99,0.9,33.32,Prozis,https://www.prozis.com/es/es/prozis/beta-alanina-900-g,//static.sscontent.com/thumb/750/750/t/products/124/v1712112_prozis_beta-alanine-900-g_1.png,2026-06-08,,,,,['Neutro'],4.71,1.0,https://www.prozis.com/es/es/prozis/beta-alanina-900-g
L-Tirosina en polvo 250g,,Pre-Entreno,8.99,0.25,35.96,MyProtein,https://www.myprotein.es/p/nutricion-deportiva/l-tirosina-en-polvo/10530186/,https://main.thgimages.com?url=https://static.thcdn.com/productimg/original/10530188-1105199982349601.jpg&format=webp&width=1500&height=1500&fit=cover,2026-06-08,,,,,,4.75,8.0,https://www.myprotein.es/p/nutricion-deportiva/l-tirosina-en-polvo/10530186/
Origin Pre-Entreno 530g,,Pre-Entreno,19.49,0.53,36.77,MyProtein,https://www.myprotein.es/p/nutricion-deportiva/origin-pre-entreno/12941037/,https://main.thgimages.com?url=https://static.thcdn.com/productimg/original/12941038-6155132796892086.jpg&format=webp&width=1500&height=1500&fit=cover,2026-06-08,,,,,"['Blue Raspberry Fizz', 'Strawberry Laces', 'Sour Apples', 'Southern Comfort, Whiskey Sours', 'Sour Watermelon', 'American Grape', 'Peach Rings', 'White (Original)', 'Gummy Worm (Jacked)']",4.45,22.0,https://www.myprotein.es/p/nutricion-deportiva/origin-pre-entreno/12941037/
N.O. Shox 660 g,,Pre-Entreno,24.99,0.66,37.86,Prozis,https://www.prozis.com/es/es/prozis/n.o.-shox-660-g,//static.sscontent.com/thumb/750/750/t/products/124/v1350704_prozis_no-shox-660-g_orange_flavor_21.png,2026-06-08,,,,,"['Cola', 'Limón', 'Naranja']",4.32,1.0,https://www.prozis.com/es/es/prozis/n.o.-shox-660-g
"SMOOTH-8 Hybrid Protein 2,3Kg",AMIX NUTRITION,Pre-Entreno,87.5,2.3,38.04,Nutritienda,https://www.nutritienda.com/es/amix-nutrition-smooth-8-hybrid-protein-2300g,https://nutritienda-cdn.sirv.com/catalog/big/amix-nutrition-smooth-8-hibrid-protein-2300g.jpg?scale.width=170,2026-06-08,,,,,,,,
Origin Jacked Pre-Workout 750g,,Pre-Entreno,28.99,0.75,38.65,MyProtein,https://www.myprotein.es/p/nutricion-deportiva/origin-jacked-pre-workout/17627020/,https://main.thgimages.com?url=https://static.thcdn.com/productimg/original/17691776-4455332619070396.jpg&format=webp&width=1500&height=1500&fit=cover,2026-06-08,,,,,,,,
PRE WORKOUT EXPLOSIVE 1 Kg,GOLDNUTRITION,Pre-Entreno,39.59,1.0,39.59,Nutritienda,https://www.nutritienda.com/es/gold-nutrition-pre-workout-explosive-1000g,https://nutritienda-cdn.sirv.com/catalog/big/b/8215-gold-nutrition-pre-workout-explosive-1000g-v5.jpg?scale.width=170,2026-06-08,5.0,50.0,20.0,,['Orange'],4.38,18.0,https://www.nutritienda.com/es/gold-nutrition-pre-workout-explosive-1000g
L-arginina 300 g,,Pre-Entreno,11.89,0.3,39.63,Prozis,https://www.prozis.com/es/es/prozis/l-arginina-300-g,//static.sscontent.com/thumb/750/750/t/products/124/v1727994_prozis_l-arginine-300-g_1.png,2026-06-08,,,,,['Neutro'],4.5,1.0,https://www.prozis.com/es/es/prozis/l-arginina-300-g
Powered - Café Preentrenamiento 250 g,,Pre-Entreno,10.49,0.25,41.96,Prozis,https://www.prozis.com/es/es/prozis/powered-cafe-preentrenamiento-250-g,//static.sscontent.com/thumb/750/750/t/products/124/v1763094_prozis_powered-pre-workout-coffee-250g_1.png,2026-06-08,,,,,"['Caramelo salado', 'Chocolate', 'Neutro', 'Speculoos']",,,
L-CITRULINA BASE EN POLVO 150g,,Pre-Entreno,6.45,0.15,43.0,HSN,https://www.hsnstore.com/marcas/raw-series/l-citrulina-base-en-polvo,https://www.hsnstore.com/media/catalog/product/cache/67ee89799642c567a71fc92f3699d937/l/-/l-citrulline-base-powder-front-gral-hsn_1_1.webp,2026-06-08,,5.0,200.0,False,,4.55,35.0,https://www.hsnstore.com/marcas/raw-series/l-citrulina-base-en-polvo
Beta-alanina 300 g,,Pre-Entreno,12.99,0.3,43.3,Prozis,https://www.prozis.com/es/es/prozis/beta-alanina-300-g,//static.sscontent.com/thumb/750/750/t/products/124/v1712098_prozis_beta-alanine-300-g_1.png,2026-06-08,,,,,['Neutro'],4.66,1.0,https://www.prozis.com/es/es/prozis/beta-alanina-300-g
Origin Shred Pre-Workout 660g,,Pre-Entreno,28.99,0.66,43.92,MyProtein,https://www.myprotein.es/p/nutricion-deportiva/origin-shred-pre-workout/16547402/,https://main.thgimages.com?url=https://static.thcdn.com/productimg/original/16547403-4175287072301670.jpg&format=webp&width=1500&height=1500&fit=cover,2026-06-08,,,,,"['Blue Raspberry Fizz', 'Strawberry Laces', 'Tropical Heatwave']",1.0,2.0,https://www.myprotein.es/p/nutricion-deportiva/origin-shred-pre-workout/16547402/
L-Glutamina en polvo 250g,,Pre-Entreno,10.99,0.25,43.96,MyProtein,https://www.myprotein.es/p/nutricion-deportiva/l-glutamina-en-polvo/10636931/,https://main.thgimages.com?url=https://static.thcdn.com/productimg/original/10530124-2195186715678768.jpg&format=webp&width=1500&height=1500&fit=cover,2026-06-08,,,,,['Sin Sabor'],4.62,540.0,https://www.myprotein.es/p/nutricion-deportiva/l-glutamina-en-polvo/10636931/
Taurina en polvo 250g,,Pre-Entreno,10.99,0.25,43.96,MyProtein,https://www.myprotein.es/p/nutricion-deportiva/taurina-en-polvo/10530303/,https://main.thgimages.com?url=https://static.thcdn.com/productimg/original/10530303-1935199719023431.jpg&format=webp&width=1500&height=1500&fit=cover,2026-06-08,,,,,,4.79,28.0,https://www.myprotein.es/p/nutricion-deportiva/taurina-en-polvo/10530303/
Glycopump® (GLICEROL) EN POLVO 150g,,Pre-Entreno,6.79,0.15,45.27,HSN,https://www.hsnstore.com/marcas/raw-series/glycopump-glicerol-en-polvo,https://www.hsnstore.com/media/catalog/product/cache/67ee89799642c567a71fc92f3699d937/g/l/glycopump-glycerol-powder-hsn_1.jpg,2026-06-08,,,,False,,4.65,84.0,https://www.hsnstore.com/marcas/raw-series/glycopump-glicerol-en-polvo
Mezcla Pre-Entreno 250g,,Pre-Entreno,11.99,0.25,47.96,MyProtein,https://www.myprotein.es/p/nutricion-deportiva/mezcla-pre-entreno/11542703/,https://main.thgimages.com?url=https://static.thcdn.com/productimg/original/11542706-9675306512799376.jpg&format=webp&width=1500&height=1500&fit=cover,2026-06-08,,,,,"['Cola', 'Frambuesa Azul', 'Naranja y Fruta de la Pasión', 'Wolverine - Lemonade', 'Deadpool - Cherry', 'Marvel Venom - Blood Orange and Strawberry']",4.55,55.0,https://www.myprotein.es/p/nutricion-deportiva/mezcla-pre-entreno/11542703/
Gel Pre-Entreno 50g,,Pre-Entreno,2.55,0.05,51.0,MyProtein,https://www.myprotein.es/p/nutricion-deportiva/gel-pre-entreno/10798884/,https://main.thgimages.com?url=https://static.thcdn.com/productimg/original/10798885-8585282128091856.jpg&format=webp&width=1500&height=1500&fit=cover,2026-06-08,,,,,"['Frutas del Bosque', 'Tropical', 'Green Apple (HYROX Edition)', 'Sour Cherry (HYROX Edition)']",4.27,15.0,https://www.myprotein.es/p/nutricion-deportiva/gel-pre-entreno/10798884/
Gel Pre-Entrenamiento (Muestra) 50g,,Pre-Entreno,2.55,0.05,51.0,MyProtein,https://www.myprotein.es/p/nutricion-deportiva/gel-pre-entrenamiento-muestra/10849505/,https://main.thgimages.com?url=https://static.thcdn.com/productimg/original/10798885-8585282128091856.jpg&format=webp&width=1500&height=1500&fit=cover,2026-06-08,,,,,"['Frutas del Bosque', 'Tropical', 'Green Apple (HYROX Edition)', 'Sour Cherry (HYROX Edition)']",,,
B10 PUMP EFFECT PRE WORKOUT 400g,NUTRISPORT,Pre-Entreno,20.79,0.4,51.97,Nutritienda,https://www.nutritienda.com/es/nutrisport/b-10-pump-effect-400g,https://nutritienda-cdn.sirv.com/catalog/big/nutrisport-b10-400g.jpg?scale.width=170,2026-06-08,,,,,,,,
L-ARGININA ALFA-CETOGLUTARATO (AAKG) EN POLVO 150g,,Pre-Entreno,8.49,0.15,56.6,HSN,https://www.hsnstore.com/marcas/raw-series/arginina-alfa-cetoglutarato-aakg-en-polvo,https://www.hsnstore.com/media/catalog/product/cache/67ee89799642c567a71fc92f3699d937/a/a/aakg-arginine-powder-hsn_1.jpg,2026-06-08,,,150.0,False,,4.65,236.0,https://www.hsnstore.com/marcas/raw-series/arginina-alfa-cetoglutarato-aakg-en-polvo
D-RIBOSA EN POLVO 150g,,Pre-Entreno,8.49,0.15,56.6,HSN,https://www.hsnstore.com/marcas/raw-series/d-ribosa-en-polvo,https://www.hsnstore.com/media/catalog/product/cache/67ee89799642c567a71fc92f3699d937/d/-/d-ribose-powder-hsn_1.jpg,2026-06-08,,10.0,15.0,False,,4.7,121.0,https://www.hsnstore.com/marcas/raw-series/d-ribosa-en-polvo
Intense Pre-Workout 375g,Weider,Pre-Entreno,21.76,0.375,58.03,Nutritienda,https://www.nutritienda.com/es/weider/intense-pre-workout-375g,https://nutritienda-cdn.sirv.com/catalog/big/bi/174767-weider-intense-pre-workout-375g.jpg?scale.width=170,2026-06-08,,,,,,,,
Hot Blood Hardcore 700g,Scitec,Pre-Entreno,41.57,0.7,59.39,Nutritienda,https://www.nutritienda.com/es/scitec/hot-blood-hardcore-700g,https://nutritienda-cdn.sirv.com/catalog/big/z/128479-scitec-hot-blood-hardcore-700g.jpg?scale.width=170,2026-06-08,13.25,12.5,56.0,,"['Bayas De Goji Y Grosella Negra', 'Guaraná', 'Limonada Rosa', 'Frutos Rojos', 'Tropical', 'Naranja']",4.69,3.0,https://www.nutritienda.com/es/scitec/hot-blood-hardcore-700g
Citrulina Malato 250g,,Pre-Entreno,14.99,0.25,59.96,MyProtein,https://www.myprotein.es/p/nutricion-deportiva/citrulina-malato/10529326/,https://main.thgimages.com?url=https://static.thcdn.com/productimg/original/10529328-1295199715147221.jpg&format=webp&width=1500&height=1500&fit=cover,2026-06-08,,,,,,4.6,30.0,https://www.myprotein.es/p/nutricion-deportiva/citrulina-malato/10529326/
AAKG 250g,,Pre-Entreno,15.99,0.25,63.96,MyProtein,https://www.myprotein.es/p/nutricion-deportiva/aakg/10529763/,https://main.thgimages.com?url=https://static.thcdn.com/productimg/original/10529772-1795199709694367.jpg&format=webp&width=1500&height=1500&fit=cover,2026-06-08,,,,,,4.19,16.0,https://www.myprotein.es/p/nutricion-deportiva/aakg/10529763/
NITROX THERAPY 680g,Fórmula pre-entrenamiento,Pre-Entreno,43.9,0.68,64.56,Nutritienda,https://www.nutritienda.com/es/biotech-usa/nitrox-therapy-pre-entrenamiento-680g,https://nutritienda-cdn.sirv.com/catalog/big/d/15592-biotech-usa-nitrox-therapy-680g-v4.jpg?scale.width=170,2026-06-08,0.0,17.0,40.0,,"['Uva', 'Tropical', 'Arándano Rojo', 'Melocotón', 'Pomelo']",4.79,8.0,https://www.nutritienda.com/es/biotech-usa/nitrox-therapy-pre-entrenamiento-680g
L-citrulina malato 300g,,Pre-Entreno,19.99,0.3,66.63,Prozis,https://www.prozis.com/es/es/prozis/l-citrulina-malato-300g,//static.sscontent.com/thumb/750/750/t/products/124/v1304266_prozis_l-citrulline-malate-300g_1.png,2026-06-08,,,,,"['Neutro', 'Manzana verde', 'Sandía']",4.71,1.0,https://www.prozis.com/es/es/prozis/l-citrulina-malato-300g
Impact EAA 250g,,Pre-Entreno,17.99,0.25,71.96,MyProtein,https://www.myprotein.es/p/nutricion-deportiva/impact-eaa/11985042/,https://main.thgimages.com?url=https://static.thcdn.com/productimg/original/11985043-4075211341194953.jpg&format=webp&width=1500&height=1500&fit=cover,2026-06-08,,,,,"['Sin Sabor', 'Tropical', 'Fresa y Lima', 'Cola', 'Frambuesa y Limonada', 'Melocotón y Mango', 'Uva']",4.54,28.0,https://www.myprotein.es/p/nutricion-deportiva/impact-eaa/11985042/
PRE WORKOUT IMPACT 400g,GoldNutrition,Pre-Entreno,29.9,0.4,74.75,Nutritienda,https://www.nutritienda.com/es/gold-nutrition/pre-workout-impact-pre-entrenamiento-400g,https://nutritienda-cdn.sirv.com/catalog/big/o/72850-gold-nutrition-pre-workout-impact-400g-v4.jpg?scale.width=170,2026-06-08,,22.0,18.0,,"['Sandía', 'Manzana']",4.7,9.0,https://www.nutritienda.com/es/gold-nutrition/pre-workout-impact-pre-entrenamiento-400g
BETA-ALANINA (CarnoSyn®) EN POLVO 150g,,Pre-Entreno,11.34,0.15,75.6,HSN,https://www.hsnstore.com/marcas/raw-series/beta-alanina-carnosyn-en-polvo,https://www.hsnstore.com/media/catalog/product/cache/67ee89799642c567a71fc92f3699d937/1/0/100-pure-beta-alanine-carnosyn-powder-gral-front-v2-hsn_1.webp,2026-06-08,,2.0,75.0,False,,4.6,33.0,https://www.hsnstore.com/marcas/raw-series/beta-alanina-carnosyn-en-polvo
Cellex Unlimited 1 Kg,Amix Nutrition,Pre-Entreno,76.7,1.0,76.7,Nutritienda,https://www.nutritienda.com/es/amix-nutrition/cellex-unlimited-1-kg,https://nutritienda-cdn.sirv.com/catalog/big/bk/182800-amix-nutrition-cellex-unlimited-1kg.jpg?scale.width=170,2026-06-08,7.4,26.0,40.0,,['Fruit Punch'],,,
NITROX THERAPY 340g,Biotech USA,Pre-Entreno,26.9,0.34,79.12,Nutritienda,https://www.nutritienda.com/es/biotech-usa/nitrox-therapy-pre-entrenamiento-340g,https://nutritienda-cdn.sirv.com/catalog/big/d/15693-biotech-usa-nitrox-therapy-340g-v3.jpg?scale.width=170,2026-06-08,0.0,17.0,20.0,,"['Uva', 'Melocotón', 'Frutas Tropicales', 'Arándano Rojo', 'Pomelo']",4.54,7.0,https://www.nutritienda.com/es/biotech-usa/nitrox-therapy-pre-entrenamiento-340g
Impact Pre-Entreno – Venom 440g,,Pre-Entreno,38.99,0.44,88.61,MyProtein,https://www.myprotein.es/p/nutricion-deportiva/impact-pre-entreno-venom/17585477/,https://main.thgimages.com?url=https://static.thcdn.com/productimg/original/17463022-1305288565142815.jpg&format=webp&width=1500&height=1500&fit=cover,2026-06-08,,,,,,,,
Pump Caffeine Free 330g,Biotech USA,Pre-Entreno,29.9,0.33,90.61,Nutritienda,https://www.nutritienda.com/es/biotech-usa/pump-caffeine-free-330g,https://nutritienda-cdn.sirv.com/catalog/big/be/150496-biotech-usa-pump-caffeine-free-330g.jpg?scale.width=170,2026-06-08,5.0,11.0,30.0,,"['Frutas', 'Té Helado de Limón']",,,
L-citrulina malato 150 g,,Pre-Entreno,13.99,0.15,93.27,Prozis,https://www.prozis.com/es/es/prozis/l-citrulina-malato-150-g,//static.sscontent.com/thumb/750/750/t/products/124/v1458306_prozis_l-citrulline-malate-150g_1.png,2026-06-08,,,,,"['Neutro', 'Manzana verde', 'Sandía']",4.68,1.0,https://www.prozis.com/es/es/prozis/l-citrulina-malato-150-g
CITRULINA MALATO 300g,¡Entrenamientos intensos!,Pre-Entreno,28.9,0.3,96.33,Nutritienda,https://www.nutritienda.com/es/biotech-usa/citrulina-malato-300g,https://nutritienda-cdn.sirv.com/catalog/big/c/14646-biotech-usa-citruline-malate-300g-v2.jpg?scale.width=170,2026-06-08,0.0,3.0,100.0,,"['Manzana', 'Sin Sabor']",4.52,22.0,https://www.nutritienda.com/es/biotech-usa/citrulina-malato-300g
Venom Pre Workout Full Strenght 300g,Life Pro Nutrition,Pre-Entreno,29.9,0.3,99.67,Nutritienda,https://www.nutritienda.com/es/life-pro-nutrition/venom-pre-workout-full-strenght-300g,https://nutritienda-cdn.sirv.com/catalog/big/bf/155344-life-pro-nutrition-venom-pre-workout-full-strenght-300g.jpg?scale.width=170,2026-06-08,,15.0,20.0,,"['Energy Burst', 'Frutas', 'Cola']",,,
L-Carnitina en polvo 250g,,Pre-Entreno,24.99,0.25,99.96,MyProtein,https://www.myprotein.es/p/nutricion-deportiva/l-carnitina-en-polvo/10529729/,https://main.thgimages.com?url=https://static.thcdn.com/productimg/original/10529733-5365199715247889.jpg&format=webp&width=1500&height=1500&fit=cover,2026-06-08,,,,,,4.38,24.0,https://www.myprotein.es/p/nutricion-deportiva/l-carnitina-en-polvo/10529729/
SUPERNOVA 282g,Biotech USA,Pre-Entreno,29.9,0.282,106.03,Nutritienda,https://www.nutritienda.com/es/biotech-usa/supernova-pre-entrenamiento-282g,https://nutritienda-cdn.sirv.com/catalog/big/d/16126-biotech-usa-supernova-nueva-formula-282g-v3.jpg?scale.width=170,2026-06-08,,,,,,,,
MYOCELL 5-PHASE 500 g,AMIX NUTRITION,Pre-Entreno,53.5,0.5,107.0,Nutritienda,https://www.nutritienda.com/es/amix-nutrition-myocell-5-phase-500g,https://nutritienda-cdn.sirv.com/catalog/big/amix-myocell-5-phase-500g.jpg?scale.width=170,2026-06-08,11.2,25.0,20.0,,"['Ponche de Fruta', 'Lima-Limón']",4.04,13.0,https://www.nutritienda.com/es/amix-nutrition-myocell-5-phase-500g
BLACK BLOOD NOX 330g,Fórmula pre-entreno,Pre-Entreno,36.35,0.33,110.15,Nutritienda,https://www.nutritienda.com/es/biotech-usa/black-blood-nox-pre-entrenamiento-330g,https://nutritienda-cdn.sirv.com/catalog/big/c/14603-biotech-usa-black-blood-nox-330g-v2.jpg?scale.width=170,2026-06-08,0.03,19.0,17.0,,"['Naranja Roja', 'Frutas Tropicales', 'Mora-Limonada']",4.43,6.0,https://www.nutritienda.com/es/biotech-usa/black-blood-nox-pre-entrenamiento-330g
EVORDX 2.0 150g,,Pre-Entreno,17.04,0.15,113.6,HSN,https://www.hsnstore.com/marcas/sport-series/evordx-2-0,https://www.hsnstore.com/media/catalog/product/cache/67ee89799642c567a71fc92f3699d937/e/v/evordx-gral-front-hsn_1.webp,2026-06-08,,23.0,22.0,False,"['BEBIDA ENERGÉTICA', 'COLA', 'FRAMBUESA', 'FRAMBUESA AZUL', 'GROSELLA NEGRA', 'LIMÓN', 'MANZANA', 'NARANJA', 'NARANJA ROJA', 'PONCHE DE FRUTAS', 'TÉ HELADO DE LIMÓN', 'TÉ HELADO MELOCOTÓN', 'TÉ HELADO DE MELOCOTÓN']",4.6,1234.0,https://www.hsnstore.com/marcas/sport-series/evordx-2-0
EVOSTAMINA 150g,,Pre-Entreno,17.04,0.15,113.6,HSN,https://www.hsnstore.com/marcas/sport-series/evostamina,https://www.hsnstore.com/media/catalog/product/cache/67ee89799642c567a71fc92f3699d937/e/v/evostamina-hsn_1.jpg,2026-06-08,,20.0,8.0,False,"['COLA', 'GROSELLA NEGRA', 'PONCHE DE FRUTAS', 'TÉ HELADO DE MELOCOTÓN']",4.55,273.0,https://www.hsnstore.com/marcas/sport-series/evostamina
L-Ornitina HCL en polvo 250g,,Pre-Entreno,29.99,0.25,119.96,MyProtein,https://www.myprotein.es/p/nutricion-deportiva/l-ornitina-hcl-en-polvo/10529383/,https://main.thgimages.com?url=https://static.thcdn.com/productimg/1600/1600/10529383-1224689570490761.jpg&format=webp&width=1500&height=1500&fit=cover,2026-06-08,,,,,,,,
Alpha Pre-Entreno 20g,,Pre-Entreno,2.49,0.02,124.5,MyProtein,https://www.myprotein.es/p/nutricion-deportiva/alpha-pre-entreno/13757999/,https://main.thgimages.com?url=https://static.thcdn.com/productimg/original/13758000-8535178424342629.jpg&format=webp&width=1500&height=1500&fit=cover,2026-06-08,,,,,"['Frambuesa Azul', 'Manzana Verde', 'Naranja y Mango', 'Strawberry Laces']",4.0,3.0,https://www.myprotein.es/p/nutricion-deportiva/alpha-pre-entreno/13757999/
Origin Stim-Free Pre-Workout (muestra) 20g,,Pre-Entreno,2.55,0.02,127.5,MyProtein,https://www.myprotein.es/p/nutricion-deportiva/origin-stim-free-pre-workout-muestra/14269813/,https://main.thgimages.com?url=https://static.thcdn.com/productimg/original/14269814-1535234423931405.jpg&format=webp&width=1500&height=1500&fit=cover,2026-06-08,,,,,,,,
Cellup With Oxystorm 348g,Amix Nutrition,Pre-Entreno,46.5,0.348,133.62,Nutritienda,https://www.nutritienda.com/es/amix-nutrition/cellup-with-oxystorm-348g,https://nutritienda-cdn.sirv.com/catalog/big/bh/166665-amix-nutrition-cellup-with-oxystorm-348g.jpg?scale.width=170,2026-06-08,,11.6,30.0,,"['Frutos Rojos', 'Cola', 'Piruleta']",,,
EVOBOMB 150g,,Pre-Entreno,22.45,0.15,149.67,HSN,https://www.hsnstore.com/marcas/sport-series/evobomb,https://www.hsnstore.com/media/catalog/product/cache/67ee89799642c567a71fc92f3699d937/e/v/evobomb-blackcurrant-gral-nb-front-hsn_1.webp,2026-06-08,,20.0,8.0,False,"['FRESA', 'GROSELLA NEGRA', 'LIMÓN', 'MANGO', 'MANZANA', 'MOJITO', 'NARANJA', 'PERA', 'TROPICAL', 'FRUTAS EXÓTICAS', 'LIMONADA DE FRAMBUESA AZUL']",4.55,257.0,https://www.hsnstore.com/marcas/sport-series/evobomb
EVOPUMP EN POLVO 150g,,Pre-Entreno,22.95,0.15,153.0,HSN,https://www.hsnstore.com/marcas/sport-series/evopump-en-polvo,https://www.hsnstore.com/media/catalog/product/cache/67ee89799642c567a71fc92f3699d937/e/v/evopump-powder-sportseries_1.webp,2026-06-08,,20.0,8.0,False,"['GROSELLA NEGRA', 'PONCHE DE FRUTAS']",4.55,164.0,https://www.hsnstore.com/marcas/sport-series/evopump-en-polvo
L-Teanina en polvo 100g,,Pre-Entreno,15.69,0.1,156.9,MyProtein,https://www.myprotein.es/p/nutricion-deportiva/l-teanina-en-polvo/10530035/,https://main.thgimages.com?url=https://static.thcdn.com/productimg/original/10530035-2005199723256404.jpg&format=webp&width=1500&height=1500&fit=cover,2026-06-08,,,,,,,,
CellZoom 315g,AMIX NUTRITION,Pre-Entreno,53.5,0.315,169.84,Nutritienda,https://www.nutritienda.com/es/amix-nutrition-cellzoom-315g,https://nutritienda-cdn.sirv.com/catalog/big/amix-nutrition-cellzoom-315g.jpg?scale.width=170,2026-06-08,,7.0,45.0,,"['Frambuesa', 'Ponche de Fruta']",4.23,12.0,https://www.nutritienda.com/es/amix-nutrition-cellzoom-315g
3 x Sachet POWA 3.0 Pre-Workout 17.8g Cola,,Pre-Entreno,5.07,0.008,633.75,Prozis,https://www.prozis.com/es/es/prozis/3-x-sachet-powa-3.0-pre-workout-17.8g-cola,//static.sscontent.com/thumb/750/750/t/products/124/v1678217_prozis_3-x-sachet-powa-30-pre-workout-178g-cola_1.png,2026-06-08,,,,,"['Cola', 'Manzana']",4.64,1.0,https://www.prozis.com/es/es/prozis/3-x-sachet-powa-3.0-pre-workout-17.8g-cola
3 x Sachet POWA 3.0 Pre-Workout 17.5g Apple,,Pre-Entreno,5.07,0.005,1014.0,Prozis,https://www.prozis.com/es/es/prozis/3-x-sachet-powa-3.0-pre-workout-17.5g-apple,//static.sscontent.com/thumb/750/750/t/products/124/v1678187_prozis_3-x-sachet-powa-30-pre-workout-175g-apple_1.png,2026-06-08,,,,,"['Cola', 'Manzana']",4.64,1.0,https://www.prozis.com/es/es/prozis/3-x-sachet-powa-3.0-pre-workout-17.5g-apple
EXTRACTO DE AMARANTO Oxystorm® (50:1) 650mg,,Pre-Entreno,26.21,,,HSN,https://www.hsnstore.com/marcas/essential-series/extracto-de-amaranto-oxystorm-50-1-650mg,https://www.hsnstore.com/media/catalog/product/cache/67ee89799642c567a71fc92f3699d937/a/m/amaranthus-extract-oxystorm-650mg-gral-veg-caps-front-hsn_1_1.webp,2026-06-08,,,40.0,False,,5.0,2.0,https://www.hsnstore.com/marcas/essential-series/extracto-de-amaranto-oxystorm-50-1-650mg
L-ALANIL-L-GLUTAMINA 300mg,,Pre-Entreno,22.79,,,HSN,https://www.hsnstore.com/marcas/essential-series/l-alanil-l-glutamina-300mg,https://www.hsnstore.com/media/catalog/product/cache/67ee89799642c567a71fc92f3699d937/l/-/l-alanyl-l-glutamine-300mg-gral-veg-caps-front-hsn_1_1.webp,2026-06-08,,,120.0,False,,5.0,1.0,https://www.hsnstore.com/marcas/essential-series/l-alanil-l-glutamina-300mg
CAFEÍNA NATURAL 200mg,,Pre-Entreno,5.64,,,HSN,https://www.hsnstore.com/marcas/essential-series/cafeina-natural-200mg,https://www.hsnstore.com/media/catalog/product/cache/67ee89799642c567a71fc92f3699d937/n/a/natural-caffeine-200mg-vcaps-hsn_1.jpg,2026-06-08,,,120.0,False,,4.85,1310.0,https://www.hsnstore.com/marcas/essential-series/cafeina-natural-200mg
EVOPUMP,,Pre-Entreno,28.0,,,HSN,https://www.hsnstore.com/marcas/sport-series/evopump,https://www.hsnstore.com/media/catalog/product/cache/67ee89799642c567a71fc92f3699d937/e/v/evopump-gral-veg-caps-front-hsn_1_1.webp,2026-06-08,,,30.0,False,,4.6,23.0,https://www.hsnstore.com/marcas/sport-series/evopump
EVORIPPED,,Pre-Entreno,20.45,,,HSN,https://www.hsnstore.com/marcas/sport-series/evoripped,https://www.hsnstore.com/media/catalog/product/cache/67ee89799642c567a71fc92f3699d937/e/v/evoripped-gral-veg-caps-front-hsn_1_1.webp,2026-06-08,,,120.0,False,,4.75,347.0,https://www.hsnstore.com/marcas/sport-series/evoripped
